fold,basis,seed,components,identity_kl,baseline_kl,oracle_kl,recovered_from_identity,recovered_from_baseline,js,tv,top1_agreement,top10_overlap
3,learned-residual-pca,,1,0.2313405713328227,0.2320516067184085,0.2125878494481542,0.08106110301633829,0.0838768476784274,0.04805593175174573,0.20559427163844415,0.8075396825396826,0.7513888888888889
3,learned-residual-pca,,2,0.2313405713328227,0.2320516067184085,0.19373523350526858,0.16255401121774038,0.16512005133253105,0.04340461079315727,0.1875974145224213,0.8253968253968254,0.7543650793650795
3,learned-residual-pca,,4,0.2313405713328227,0.2320516067184085,0.16986440195031172,0.26573881541109834,0.2679886842738396,0.038048025574335106,0.16533278890358535,0.8630952380952381,0.755357142857143
3,learned-residual-pca,,8,0.2313405713328227,0.2320516067184085,0.1412285360196662,0.38952110645354565,0.39139169076710967,0.03182954557249971,0.1407050038689861,0.8888888888888888,0.768452380952381
3,learned-residual-pca,,16,0.2313405713328227,0.2320516067184085,0.1087615393974886,0.5298639630269752,0.531304519130224,0.024525567890389212,0.10959665524791877,0.9404761904761905,0.8128968253968255
3,learned-residual-pca,,32,0.2313405713328227,0.2320516067184085,0.08145902620253978,0.6478826617690542,0.6489615936967452,0.018342822687651885,0.08297698645426531,0.9702380952380952,0.8686507936507938
3,sign-randomized-pca,0,16,0.2313405713328227,0.2320516067184085,0.12289093721324292,0.4687877854488246,0.47041548666211386,0.027689281070620474,0.11777926775383576,0.9365079365079365,0.8025793650793652
3,sign-randomized-pca,1,16,0.2313405713328227,0.2320516067184085,0.1230030030378403,0.46830336620514523,0.4699325517400843,0.027754733856324997,0.11709248209361672,0.9285714285714286,0.8
3,sign-randomized-pca,2,16,0.2313405713328227,0.2320516067184085,0.12163371926981112,0.4742222751113536,0.47583332436300685,0.027411941718928353,0.11571786663984206,0.9365079365079365,0.8033730158730159
3,sign-randomized-pca,3,16,0.2313405713328227,0.2320516067184085,0.12197856277444959,0.47273164377655696,0.4743472605105944,0.027494276983338596,0.11647823919841979,0.9365079365079365,0.8009920634920635
3,temperature-token,,0,0.2313405713328227,0.2320516067184085,0.2320516067184085,-0.0030735438297282425,0.0,0.0527001335167186,0.2232109441442628,0.7857142857142857,0.7529761904761905
3,token-permuted-pca,0,16,0.2313405713328227,0.2320516067184085,0.1589866716376123,0.3127592331874941,0.31486502556071294,0.035884839084365946,0.15268833799640613,0.8571428571428571,0.7781746031746032
3,token-permuted-pca,1,16,0.2313405713328227,0.2320516067184085,0.16011226811071502,0.30789369461543203,0.31001439561239885,0.03595850647036283,0.15174162356136328,0.8690476190476191,0.7732142857142859
3,token-permuted-pca,2,16,0.2313405713328227,0.2320516067184085,0.16244139076989972,0.2978257560529658,0.2999773064832938,0.03625016520369792,0.15276648384542416,0.8630952380952381,0.7801587301587303
3,token-permuted-pca,3,16,0.2313405713328227,0.2320516067184085,0.1568265516748226,0.32209663540079636,0.3241738167961513,0.03538286236804119,0.15052962956076896,0.8611111111111112,0.7751984126984128
